일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2014-05-26,262.33,-1.09,"-140,013","126,038","19,434","-4,205","71,887","-24,052","-142,639","-32,327","-5,969","-1,503","10,964","-16,375","-1,254","124,785","-4,205",0
2014-05-23,263.42,0.09,"-99,472","152,683","-47,662","-3,745","89,368","-22,745","-139,998","-12,120","-8,827","-1,524","-10,712","7,086","-1,802","150,880","-3,745",0
2014-05-22,263.33,0.93,"-14,252","267,683","-245,142","-5,803","-54,034","25,098","-9,593","33,307","-27,453","-1,858","11,252","9,029","-2,486","265,197","-5,803",0
2014-05-21,262.4,-0.64,"-144,168","181,918","-26,161","-11,071","-31,079","34,437","-94,936","-39,030","-14,529","-6,230","3,096","4,104",-519,"181,399","-11,071",0
2014-05-20,263.04,-0.38,"-219,146","264,528","-48,937","8,398","-42,544","-10,860","-119,881","-16,145","-16,799","-3,075","-3,384","-6,459","-4,843","259,685","8,398",0
2014-05-19,263.42,0.45,"-104,661","198,332","-91,668",-494,"-155,320","207,196","-74,717","-22,218","-7,413","-8,057","12,286","-56,418","-1,508","196,824",-494,0
2014-05-16,262.97,0.57,"-422,422","473,681","-37,365","-14,245","-61,477","-28,598","-227,866","-29,770","-25,466","-1,897","-49,415","2,065",351,"474,032","-14,245",0
2014-05-15,262.4,-0.03,"-138,439","347,070","-205,464","-1,744","-33,421","35,746","-74,231","-18,598","-11,226","-4,426","-27,981","-4,302","-1,423","345,647","-1,744",0
2014-05-14,262.43,4.03,"142,750","344,409","-480,363","-5,673","86,569","37,375","11,498","10,653","-25,247","3,601","20,638","-2,338","-1,122","343,287","-5,673",0
2014-05-13,258.4,2.6,"89,880","209,248","-311,337","14,907","26,592",78,"59,623","30,427","-1,761",441,"-26,143",624,"-2,698","206,550","14,907",0
2014-05-12,255.8,1.49,"54,598","-68,416","1,420","14,816","-21,416","-17,337","50,839","1,743",-738,"-2,670","35,415","8,761","-2,418","-70,834","14,816",0
2014-05-09,254.31,0.47,"28,629","-47,691","5,067","15,260","-26,023","-4,629","61,059","2,304","-13,959",682,"-1,055","10,250","-1,265","-48,956","15,260",0
2014-05-08,253.84,1.49,"35,085","-200,212","153,564","10,573","-134,487","-24,578","102,183","36,158","-13,385","1,837","69,180","-1,823",991,"-199,222","10,573",0
2014-05-07,252.35,-2.72,"41,293","-300,952","247,596","12,712","-13,934","-7,574","62,033","-4,796","-12,267",977,"15,996",858,-650,"-301,602","12,712",0
2014-05-02,255.07,-0.26,517,"-142,133","134,795","7,720","-85,751","27,627","17,832","22,990","4,873",587,"10,434","1,925",-899,"-143,032","7,720",0
2014-04-30,255.33,-0.47,"-14,585","-94,133","95,335","12,457","27,571","9,745","-47,044","-7,668","-5,324","4,413","7,870","-4,149",926,"-93,207","12,457",0
2014-04-29,255.8,-1,"79,257","-166,773","72,942","13,396","28,490","-2,861","34,914","23,545","-9,469","-1,391","10,548","-4,519","1,179","-165,594","13,396",0
2014-04-28,256.8,-0.62,"53,173","-117,477","72,290","3,641","26,175","-22,676","-26,480","28,252","-7,248","2,976","48,213","3,962","-11,627","-129,104","3,641",0
2014-04-25,257.42,-3.66,"-258,798","49,930","187,321","22,564","-19,839","-7,176","-99,341",432,"-134,449",-275,"-3,298","5,147","-1,017","48,913","22,564",0
2014-04-24,261.08,-0.12,"-125,953","87,668","40,374",758,"1,387","-3,497","-113,800","15,416","-8,734","1,179","-8,400","-9,505","-2,848","84,820",758,0
2014-04-23,261.2,-0.35,"24,490","269,257","15,397","-303,886","-39,442","4,385","-38,245","8,039","-8,106","-2,598","102,449","-1,992","-5,258","263,999","-303,886",0
2014-04-22,261.55,0.65,"6,628","95,934","-83,175","-14,581","10,399","51,513","-33,608","24,099","-26,450","-74,694","53,829","1,540","-4,806","91,128","-14,581",0
2014-04-21,260.9,-0.62,"-98,621","74,269","26,493","2,567","-19,781","-3,756","-82,369","35,321","-4,510","-6,998","-13,602","-2,925","-4,709","69,560","2,567",0
2014-04-18,261.52,1.86,"164,929","111,471","-277,711","5,475","82,125","19,761","-5,296","58,061","-7,112","-11,767","24,836","4,322","-4,164","107,307","5,475",0
2014-04-17,259.66,-0.17,"-155,124","168,940","-14,046","7,164","-25,132","-59,687","-42,312","-23,490","-13,842","-3,268","15,079","-2,471","-6,933","162,006","7,164",0
2014-04-16,259.83,0.09,"-79,951","54,620","25,997","4,200","-75,002","25,904","-15,071","13,691","-15,256","1,634","-19,275","3,423","-4,865","49,755","4,200",0
2014-04-15,259.74,-0.77,"-287,834","105,032","182,736","5,190","-170,078","-8,059","-64,916","-18,826","-22,640","-3,656","-11,012","11,353","-5,125","99,907","5,190",0
2014-04-14,260.51,-0.02,"-9,603","3,130","-1,265","11,242","-47,331","-18,285","21,810","13,190","-12,396","1,681","22,623","9,104","-3,503",-373,"11,242",0
2014-04-11,260.53,-1.88,"-223,205","105,993","105,600","10,263","-164,534","9,376","-87,407","-38,164","-12,762","-2,996","67,599","5,683","1,349","107,342","10,263",0
2014-04-10,262.41,1.2,"-114,046","296,354","-174,245","-5,813",339,"10,032","-98,431","-30,521","-34,738","-3,020","29,344","12,949","-2,249","294,105","-5,813",0
2014-04-09,261.21,0.74,"115,820","336,356","-435,804","-13,865","90,458","11,947","-37,760","27,945","-29,811","-2,517","36,890","18,667","-2,507","333,849","-13,865",0
2014-04-08,260.47,0.58,"38,201","77,010","-105,265","-7,033","-8,474","-3,204","-20,866","54,573","-12,006",100,"9,109","18,969","-2,912","74,098","-7,033",0
2014-04-07,259.89,0.42,"-163,685","169,537","-1,733","-6,115","-84,123","-10,828","-58,060","-16,666","-9,063","-4,796","9,216","10,635","1,996","171,533","-6,115",0
2014-04-04,259.47,0.13,"-38,900","128,792","-99,296","9,055","44,590","15,392","-108,537","-28,689","-3,815",-734,"38,893","4,001",349,"129,141","9,055",0
2014-04-03,259.34,-0.36,"-197,070","325,929","-143,758","13,559","-61,534","13,254","-137,018","-49,738","-2,580","-3,008","39,520","4,034","1,341","327,269","13,559",0
2014-04-02,259.7,0.75,"-235,285","418,643","-182,583",429,"-85,686","2,647","-108,799","-44,950","2,964","-3,287","3,941","-2,115","-1,205","417,438",429,0
2014-04-01,258.95,0.84,"-94,388","187,962","-95,581",-51,"-92,229","38,338","-86,291","23,397",936,864,"28,625","-8,028","2,058","190,020",-51,0
2014-03-31,258.11,0.67,"-74,301","303,802","-197,348","-31,068","-21,096","55,299","-91,550","-21,807","-6,690","-3,942","17,494","-2,009","-1,086","302,716","-31,068",0
2014-03-28,257.44,0.18,"-55,336","198,451","-149,028","5,418","-32,596","46,175","-74,518","26,347","-9,700",898,"-8,514","-3,428",495,"198,947","5,418",0
2014-03-27,257.26,2.18,"-45,597","231,228","-196,426","11,899","-30,374","-22,934","-51,760","20,263","-20,004","2,697","60,954","-4,439","-1,104","230,125","11,899",0
2014-03-26,255.08,3.52,"212,947","88,785","-317,973","19,008","71,591","50,787","31,698","53,564","-6,736","-1,028","7,210","5,861","-2,766","86,019","19,008",0
2014-03-25,251.56,-0.75,"87,542","-78,085","-26,550","17,593","24,842","2,514","96,662","-10,397","-18,537",-817,"-8,238","1,514",-501,"-78,585","17,593",0
2014-03-24,252.31,1.63,"56,610","45,094","-118,064","15,165","-22,247","27,631","60,197","10,629","-15,477",-774,"-7,174","3,827","1,195","46,289","15,165",0
2014-03-21,250.68,2,"61,344","-60,993","-4,776","2,506","-63,943","6,813","99,296","-9,968",-132,"3,244","29,290","-3,255","1,918","-59,075","2,506",0
2014-03-20,248.68,-2.64,"-57,165","-199,275","239,490","16,484","8,955","12,140","-44,587","-32,459","4,257",-486,"-1,858","-3,126",466,"-198,810","16,484",0
2014-03-19,251.32,-0.55,"37,478","-53,800","-7,452","23,587","34,658","-17,610","18,947",120,"-1,759",-146,"3,896",-628,188,"-53,612","23,587",0
2014-03-18,251.87,1.72,"194,417","-153,821","-67,082","25,669","-15,998","38,298","71,942","53,989","5,352","3,465","35,481","1,887",818,"-153,003","25,669",0
2014-03-17,250.15,1.13,"162,350","-206,715","17,378","25,570","-2,628","31,557","70,782","7,895",838,"1,546","43,662","8,697","1,417","-205,298","25,570",0
2014-03-14,249.02,-2.07,"173,095","-437,285","238,597","24,186","23,873","-12,254","81,100","30,597","16,077","-6,279","46,531","-6,550","1,407","-435,878","24,186",0
2014-03-13,251.09,-0.02,"206,575","-485,945","263,965","16,301","36,001","64,735","7,314","45,715",-713,647,"51,919",956,-895,"-486,840","16,301",0
2014-03-12,251.11,-4.38,"-208,664","-264,628","479,792","-6,301","-90,483","-36,319","-89,154","-35,436","15,416","-5,172","32,258",227,-198,"-264,827","-6,301",0
2014-03-11,255.49,1.01,"-108,391","-51,581","146,692","14,546","-46,099","-21,441","-22,180","-12,046",839,"-1,797","-6,549",882,"-1,266","-52,847","14,546",0
2014-03-10,254.48,-2.87,"-298,644","-6,081","297,077","6,635","-63,483","-52,419","-146,289","-37,850","-2,132","-5,823","15,980","-6,629","1,013","-5,068","6,635",0
2014-03-07,257.35,-0.28,"-226,989","229,151","-11,187","9,220","-29,674","12,471","-37,870",928,"-190,900",-219,"25,415","-7,139",-195,"228,956","9,220",0
2014-03-06,257.63,0.33,"-109,567","90,426","7,421","12,957","-37,069","-18,028","-29,931","-13,979","-8,259",-116,"-3,187","1,002","-1,238","89,189","12,957",0
2014-03-05,257.3,2.52,"59,606","43,222","-107,797","6,698","-57,283","6,317","69,460","11,609","-4,001",-846,"36,809","-2,459","-1,729","41,493","6,698",0
2014-03-04,254.78,-1.51,"-69,796","-121,851","179,389","13,931","-63,831","-3,881","-20,752","-4,369","-4,221","1,478","28,209","-2,429","-1,673","-123,524","13,931",0
2014-03-03,256.29,-2.12,"-125,781","-58,395","180,522","1,971","-89,360","9,659","-32,488","5,599","-3,449","-2,864","-13,695",817,"1,683","-56,713","1,971",0
2014-02-28,258.41,0.13,"-231,489","230,526","2,966","-2,586","-102,403","-6,419","-35,250","-13,967","-17,954","-2,340","-45,668","-7,488",584,"231,110","-2,586",0
2014-02-27,258.28,0.97,"-68,129","142,938","-72,842","-3,588","-79,922","40,642","-40,001","-4,547","-18,928","2,505","44,324","-12,201","1,622","144,559","-3,588",0
2014-02-26,257.31,1.07,"89,610","80,435","-168,443","-1,345","-36,364","43,336","-20,457","-4,354","-10,898",-42,"121,616","-3,227",-258,"80,177","-1,345",0
2014-02-25,256.24,2.23,"-49,527","234,272","-182,168","1,209","-37,688","12,662","15,647","11,261","-8,000",-69,"-28,433","-14,907","-3,785","230,487","1,209",0
2014-02-24,254.01,-1.21,"-62,905","3,053","61,173","-1,832","7,740","26,262","-83,877","-29,638","-1,303","-3,283","21,748",-555,511,"3,563","-1,832",0
2014-02-21,255.22,4.27,"-65,608","341,075","-269,963","-4,280","-54,674","13,734","18,732","13,647","-17,841",964,"-36,596","-3,574","-1,224","339,851","-4,280",0
2014-02-20,250.95,-1.97,"-31,949","-162,462","189,267","5,566","-19,697","-10,740","5,777","-14,164","-15,172","-4,338","27,777","-1,392",-422,"-162,884","5,566",0
2014-02-19,252.92,-0.74,"-98,199","-55,986","145,568","8,936","-64,805","4,772","-22,398","-11,923","-7,014",-162,"-4,251","7,582",-320,"-56,306","8,936",0
2014-02-18,253.66,0.02,"-49,105","-42,398","95,191","-4,673","2,715","-7,484",-476,"-29,552","-13,921",-791,"7,385","-6,981",985,"-41,414","-4,673",0
2014-02-17,253.64,0.9,"110,574","12,965","-122,768","-1,287","-13,703","11,583","35,749","35,337","-22,393","1,089","66,319","-3,407",515,"13,481","-1,287",0
2014-02-14,252.74,1.77,"45,481","6,371","-56,279","4,299","-58,438","15,437","77,421",-600,"-16,802",546,"31,878","-3,960",127,"6,498","4,299",0
2014-02-13,250.97,-1.34,"-8,010","-91,991","93,362","6,699","-57,051","6,482","-15,337","-5,050","-9,316","-1,661","65,654","8,269",-60,"-92,051","6,699",0
2014-02-12,252.31,0.44,"40,521","-20,582","-24,621","5,606","-26,467","26,143","-3,947",-409,"-14,338",795,"64,212","-5,467",-924,"-21,506","5,606",0
2014-02-11,251.87,1.4,"-66,992","80,540","-25,236","12,491","-52,965","35,758","-89,291","-2,480","-9,999","-28,066","76,146","3,905",-803,"79,736","12,491",0
2014-02-10,250.47,-0.04,"99,631","-138,679","31,812","6,756","-38,764","-3,584","101,956","32,425","-8,253","-4,406","13,064","7,193",481,"-138,198","6,756",0
2014-02-07,250.51,1.95,"-59,818","157,690","-98,845","1,408","-46,693","-1,356","-47,501","16,696","-1,761",613,"15,697","4,487",-435,"157,255","1,408",0
2014-02-06,248.56,2.52,"166,102","-96,882","-64,585","-3,962","-12,642","48,526","71,559","45,021","3,035","-6,202","16,640",165,-673,"-97,555","-3,962",0
2014-02-05,246.04,0.74,"218,015","-275,115","49,722","5,150","-39,237","39,215","144,982","20,731","14,882","1,459","14,909","21,075","2,229","-272,887","5,150",0
2014-02-04,245.3,-4.71,"215,259","-625,306","379,226","27,373","11,606","-46,342","71,861","-24,085","2,699",33,"147,914","51,573","3,447","-621,859","27,373",0
2014-02-03,250.01,-2.88,"190,664","-400,064","211,223","-1,896","90,203","-9,958","32,967","-12,558","14,286","6,657","73,103","-4,034",72,"-399,992","-1,896",0
2014-01-29,252.89,2.98,"156,356","23,773","-188,054","7,273","29,715","10,117","77,023","-1,512",572,"2,268","38,535",-361,652,"24,425","7,273",0
2014-01-28,249.91,0.96,"275,928","-281,145","-6,437","10,475","100,975","-8,822","37,948","19,218",-407,"3,027","117,497","6,493","1,179","-279,966","10,475",0
2014-01-27,248.95,-3.94,"478,647","-483,523","8,231","2,612","177,880","59,213","145,446","46,079","12,153","1,589","29,489","6,798","-5,967","-489,490","2,612",0
2014-01-24,252.89,-0.85,"-61,348","-157,557","205,701","15,604","98,372","24,058",-12,"-8,784","-4,288",551,"-165,048","-6,196","-2,401","-159,958","15,604",0
2014-01-23,253.74,-3.34,"-30,792","-164,412","190,074","2,097","16,220","-13,800","7,703","-16,735","-6,254","-1,238","-18,653","1,966","3,034","-161,378","2,097",0
2014-01-22,257.08,0.74,"55,245","-8,000","-57,394","6,186","-16,293","25,310","30,676","-5,790","-2,674",-480,"20,163","4,332","3,962","-4,037","6,186",0
2014-01-21,256.34,1.53,"60,324","-9,794","-63,153","15,578","-45,052","35,342","1,726","36,718","-5,054","1,491","31,148","4,005","-2,954","-12,749","15,578",0
2014-01-20,254.81,1.35,"44,382","-18,775","-28,641","3,133","13,922","8,866","-12,860","22,441",-491,"-2,049","19,352","-4,798",-98,"-18,874","3,133",0
2014-01-17,253.46,-1.9,"4,811","-107,010","77,047","25,099","1,757","4,213","19,909","-46,261","5,969","-1,829","21,631",-580,53,"-106,957","25,099",0
2014-01-16,255.36,0.63,"65,333","17,722","-55,499","-25,970","-23,815","-1,385","60,375","22,869","-2,374","1,604","4,690","3,369","-1,586","16,136","-25,970",0
2014-01-15,254.73,0.76,"-47,368","-13,543","51,111","9,187","-70,167","2,581","17,250","-8,836","2,231","-2,033","15,480","-3,874",612,"-12,931","9,187",0
2014-01-14,253.97,-0.11,"-81,890","2,188","65,484","12,334","-62,896","-76,592","17,797",-539,804,"-3,877","36,396","7,015","1,885","4,073","12,334",0
2014-01-13,254.08,1.6,"51,169","-72,092","17,591",31,"-49,897","-23,785","73,665","2,366","9,830","2,073","39,078","-2,162","3,301","-68,791",31,0
2014-01-10,252.48,-1.15,"-174,387","-42,224","196,085","20,269","-252,421","-9,708","40,119","-14,909","-3,038",-710,"65,685",595,256,"-41,968","20,269",0
2014-01-09,253.63,-2.13,"-300,695","84,463","182,374","35,778","-347,511","-65,901","28,653","-2,962","26,710","11,535","51,907","-3,126","-1,920","82,543","35,778",0
2014-01-08,255.76,-0.22,"-110,083","140,295","-48,496","21,475","-81,797","-8,569","-29,884","12,776","7,507",-732,"-10,214",829,"-3,191","137,104","21,475",0
2014-01-07,255.98,0.57,"-75,514","119,204","-48,435","5,820","-66,270","-40,174","37,896","-9,440","2,605",-499,690,-324,"-1,075","118,129","5,820",0
2014-01-06,255.41,0.93,"-122,626","63,797","50,213","7,454","-135,707","-11,627","33,305","5,017","9,413","2,152","-7,341","-17,839","1,161","64,958","7,454",0
2014-01-03,254.48,-3.16,"-158,666","-291,150","426,597","20,402","-243,867","-47,370","60,153","-42,777","-17,170","13,587","122,947","-4,169","2,817","-288,333","20,402",0
2014-01-02,257.64,-6.6,"-143,382","-365,334","493,823","7,645","-116,168","21,216","27,748","-61,486",849,"-3,206","-4,343","-7,990","7,247","-358,087","7,645",0
2013-12-30,264.24,0.92,"47,873","79,962","-136,133","3,414","21,236","-60,299","67,825","-7,794","-18,125","1,765","26,755","16,510","4,884","84,846","3,414",0
2013-12-27,263.32,0.17,"-65,894","37,557","28,958",-383,"-60,341","6,260","-49,563","32,380","-12,056",866,"12,858","3,703",-238,"37,319",-383,0
2013-12-26,263.15,-0.43,"642,195","-30,236","-605,998","-4,497","326,119","113,738","132,365","35,252","-8,316","-3,507","62,039","-15,495","-1,464","-31,701","-4,497",0
2013-12-24,263.58,0.34,"474,403","-79,873","-377,759","-16,504","189,588","124,994","61,919","29,379","-15,636","4,168","76,158","3,833",-267,"-80,140","-16,504",0
2013-12-23,263.24,1.97,"224,388","65,454","-259,881","-19,463","145,886","30,505","52,836","-8,453","-10,979","2,557","8,247","3,790","-10,498","54,956","-19,463",0
2013-12-20,261.27,1.07,"216,058","-39,242","-170,099","-6,154","113,727","-7,702","79,358","-3,389","-14,092","15,216","36,741","-3,802",-562,"-39,804","-6,154",0
2013-12-19,260.2,0.22,"93,447","76,742","-152,075","-12,509","91,510","-20,168","8,571","-17,631","-3,954","16,897","34,185","-15,962","-5,605","71,136","-12,509",0
2013-12-18,259.98,1.26,"263,095","-141,748","-116,714","4,086","169,497","9,742","100,923","-9,794","1,605","1,188","-4,118","-5,947","-8,719","-150,467","4,086",0
2013-12-17,258.72,0.82,"89,179","40,190","-60,460","-64,045","25,229","17,494","47,922","9,231","298,113",496,"1,876","-311,181","-4,864","35,326","-64,045",0
2013-12-16,257.9,-0.14,"87,583","-63,848","-26,939","5,042","34,074","-9,710","38,529","5,242","2,538","2,200","11,475","3,235","-1,838","-65,686","5,042",0
2013-12-13,258.04,-1.01,"486,979","-235,518","107,731","-354,452","61,562","261,343","81,354","1,266","9,811",698,"44,493","26,451","-4,740","-240,258","-354,452",0
2013-12-12,259.05,-1.5,"555,701","-589,371","313,499","-274,235","91,395","92,664","95,783","47,394","85,772","2,238","140,382",73,"-5,593","-594,965","-274,235",0
2013-12-11,260.55,-2.13,"88,080","-210,686","117,119","9,942","-31,986","3,362","41,928","-4,007","14,880","-1,427","65,851",-522,"-4,455","-215,141","9,942",0
2013-12-10,262.68,-1.02,"106,121","-108,171","-2,441","12,403","-5,965","-1,130","17,021","22,836",159,"1,735","71,638",-175,"-7,911","-116,082","12,403",0
2013-12-09,263.7,2.99,"89,583","80,291","-154,278",-622,"-19,626","52,447","48,216","5,765","-12,621","3,531","11,522",348,"-14,974","65,317",-622,0
2013-12-06,260.71,-0.39,"16,589","-61,266","36,320","12,169","-11,142","-31,066","-28,323","-6,675",-886,-664,"95,667",-321,"-3,812","-65,078","12,169",0
2013-12-05,261.1,-0.38,"39,244","-325,815","264,067","22,009","-113,333",789,"48,324","14,656","-1,257","-3,138","85,762","7,441",496,"-325,320","22,009",0
2013-12-04,261.48,-3.36,"86,344","-420,895","305,991","26,631","-71,111","32,844","47,050","-8,573","5,006","3,265","36,787","41,075","1,929","-418,965","26,631",0
2013-12-03,264.84,-2.74,"-156,482","-67,594","234,117","-7,185","-120,408","-10,445","-37,067","-33,860","-10,153","2,463","56,196","-3,210","-2,856","-70,450","-7,185",0
2013-12-02,267.58,-1.99,"-196,223","32,052","166,438","-2,079","-23,865","12,095","-110,006","-18,241","-17,467","-2,174","-27,063","-9,502",-187,"31,864","-2,079",0
2013-11-29,269.57,-0.13,"-28,263","80,015","-64,453","11,201","62,154","-11,741","-142,489","-10,715","-18,659","-3,039","86,881","9,345","1,500","81,514","11,201",0
2013-11-28,269.7,2.55,"266,605","184,680","-433,806","-15,840","336,374","-12,807","-37,534","11,175","-35,222","-3,077","8,184",-488,"-1,639","183,041","-15,840",0
2013-11-27,267.15,0.89,"106,240","65,363","-117,306","-54,015","182,689",-274,"32,675","-4,650","4,049","1,059","81,834","-191,141",-282,"65,081","-54,015",0
2013-11-26,266.26,1.05,"2,278","31,938","-41,524","6,890","31,785","-40,202","1,165",383,"2,876","1,103","2,761","2,408",418,"32,356","6,890",0
2013-11-25,265.21,1.35,"40,961","81,118","-120,709","-3,545","54,184",132,"26,578","4,326","-9,819","-1,363","-27,152","-5,926","2,174","83,293","-3,545",0
2013-11-22,263.86,1.66,"68,035","9,280","-75,059",757,"-18,418","-3,079","22,771","13,980","-9,706",-291,"49,175","13,602","-3,012","6,268",757,0
2013-11-21,262.2,-3.42,"-73,185","-217,542","277,378","12,006","-117,944","2,249","-18,442","-33,458","9,206","1,026","52,213","31,965","1,343","-216,200","12,006",0
2013-11-20,265.62,-2.19,"-115,441","98,110","100,703","-84,330","124,767","112,810","42,856","46,460","-1,117",274,"25,160","-466,651",958,"99,068","-84,330",0
2013-11-19,267.81,2.78,"129,048","245,202","-358,912","-13,810","44,300","46,826","17,303","33,738","-4,460","-21,733","20,395","-7,322","-1,527","243,674","-13,810",0
2013-11-18,265.03,0.83,"52,247","-12,431","-36,317","-1,576","-38,001","16,163","51,199","1,811","-13,194",388,"35,757","-1,876","-1,923","-14,354","-1,576",0
2013-11-15,264.2,5.76,"175,515","80,520","-257,675","2,850","-46,360","47,827","113,448","50,556","-8,225","2,725","8,961","6,583","-1,210","79,310","2,850",0
2013-11-14,258.44,0.4,"-106,506","-52,852","150,430","4,333","-165,428","-101,877","33,218","5,719",-240,905,"111,560","9,637","4,595","-48,258","4,333",0
2013-11-13,258.04,-4.77,"-82,826","-161,687","235,055","8,867","-64,793","-44,324","13,009","-14,783","9,025",-529,"21,807","-2,237",591,"-161,096","8,867",0
2013-11-12,262.81,2.66,"18,004","-3,008","-21,692","5,958","-44,561","-59,896","43,831","17,861","-2,593",-40,"53,685","9,718",737,"-2,270","5,958",0
2013-11-11,260.15,-0.38,"-26,822","-38,209","82,454","-17,040","-34,899","-49,920","15,095","-10,138","-17,003","-1,080","48,812","22,310",-383,"-38,592","-17,040",0
2013-11-08,260.53,-2.81,"-36,064","-178,527","207,343","7,118","-110,272","-29,127","14,353","-8,074","-5,528","1,912","98,006","2,666",129,"-178,398","7,118",0
2013-11-07,263.34,-1.28,"-86,811","-60,831","155,264","-6,468","-153,245","30,180","-7,299","1,158","-5,213",-359,"65,667","-17,700","-1,154","-61,985","-6,468",0
2013-11-06,264.62,-0.34,"-87,428","-12,959","99,835",-71,"-73,215","2,101","-32,647","-38,384","-9,907","1,441","47,484","15,700",622,"-12,336",-71,0
2013-11-05,264.96,-1.63,"-131,536","-65,100","205,466","-8,399","-162,122","10,235","-6,737","11,030","-4,159","-6,405","19,850","6,772",-430,"-65,531","-8,399",0
2013-11-04,266.59,-2.04,"32,971","-172,033","148,690","-9,610","-102,951","36,156","-42,690","10,523","-5,819","3,566","140,125","-5,940",-17,"-172,051","-9,610",0
2013-11-01,268.63,1.72,"-92,566","166,788","-77,808","3,744","-59,234",-780,"-55,528","23,052","-8,374","-1,609","3,484","6,422",-158,"166,630","3,744",0
2013-10-31,266.91,-4.53,"-227,162","33,980","180,646","9,709","-6,423","-68,113","-125,876","-64,871",607,"1,714","45,431","-9,632","2,828","36,808","9,709",0
2013-10-30,271.44,1.16,"-176,272","283,683","-102,189","-4,420","-33,629","37,622","-84,543","-13,896","-1,684","-1,190","-32,946","-46,006",-802,"282,881","-4,420",0
2013-10-29,270.28,0.54,"-78,573","107,262","-30,198","2,387","59,439","5,082","-127,528","-29,736","-17,925","4,109","26,730","1,255",-879,"106,383","2,387",0
2013-10-28,269.74,2.23,"-50,933","107,258","-74,848","19,418","18,242","-5,158","-90,670","17,905","6,071","4,229","4,260","-5,812",-894,"106,364","19,418",0
2013-10-25,267.51,-1.85,"-221,931","-5,409","238,671","-11,420","-35,521","-9,920","-153,008","-31,385","4,321","-1,701","11,094","-5,809",88,"-5,321","-11,420",0
2013-10-24,269.36,1.33,"-151,813","92,150","49,706","7,512","12,853","-9,730","-136,990","-5,353","-4,720","-3,405",-269,"-4,197","2,444","94,595","7,512",0
2013-10-23,268.03,-3.08,"-716,734","578,150","138,469",-509,"-3,048","-6,196","-188,477","-109,426","-428,170","-3,058","29,975","-8,335",623,"578,773",-509,0
2013-10-22,271.11,-0.11,"-6,830","115,894","-96,431","-10,393","146,103","-56,079","-138,416","-23,051","-28,314","8,738","78,408","5,781","-2,240","113,654","-10,393",0
2013-10-21,271.22,-0.02,"-184,815","174,956","18,525","-7,731","-26,348","13,082","-139,330","-14,327","-8,067",568,"-5,902","-4,492",-936,"174,021","-7,731",0
2013-10-18,271.24,1.65,"-153,422","282,263","-122,165","-8,415","42,361","19,074","-184,529","7,644","-13,134","-5,842","-17,794","-1,202","1,740","284,003","-8,415",0
2013-10-17,269.59,1.34,"-208,385","301,307","-79,653","-11,218","-19,283","20,937","-181,651","-17,379","-20,019","-5,549",645,"13,915","-2,051","299,256","-11,218",0
2013-10-16,268.25,-0.77,"-77,873","182,873","-54,273","-53,976","25,645","56,014","-109,364","-5,071","10,303","2,743","17,439","-75,582","3,250","186,123","-53,976",0
2013-10-15,269.02,3.21,"-105,043","302,482","-190,761","-5,761","-1,388","41,053","-81,380","25,017","-4,767","1,035","-38,661","-45,951",-916,"301,566","-5,761",0
2013-10-14,265.81,-0.54,"-214,480","166,920","60,854","-11,945","33,306","5,186","-238,337","-23,623","2,706","6,172","3,233","-3,124","-1,349","165,571","-11,945",0
2013-10-11,266.35,3.45,"162,475","262,882","-282,302","-139,457","35,147","47,914","-42,492","45,576",-520,"-8,717","95,246","-9,678","-3,598","259,283","-139,457",0
2013-10-10,262.9,-0.24,"-285,373","134,129","160,165","-9,269","-178,184","-28,153","-84,518","-5,421",-258,643,"21,638","-11,120",348,"134,477","-9,269",0
2013-10-08,263.14,1.29,"-394,666","412,817","-11,876","-7,830","-57,114","42,579","-18,284","17,967","2,057","-161,379","73,990","-294,482","1,556","414,373","-7,830",0
2013-10-07,261.85,0.07,"-141,131","221,620","-67,609","-14,822","-61,285","-1,934","-60,005","-34,744","-14,412","4,176","28,684","-1,610","1,943","223,563","-14,822",0
2013-10-04,261.78,-0.09,"-220,944","376,354","-134,563","-21,583","-135,107","9,082","-107,503","-25,164","-3,617","1,581","35,058","4,726",735,"377,089","-21,583",0
2013-10-02,261.87,0.39,"-237,274","208,160","52,985","-21,688","-42,127","5,449","-153,622","-57,043","4,553","8,267","-2,948",197,"-2,184","205,976","-21,688",0
2013-10-01,261.48,0.57,"-25,955","171,990","-132,821","-13,127","20,061","10,977","-35,991","-27,898","11,098","4,066","-6,935","-1,333",-87,"171,903","-13,127",0
2013-09-30,260.91,-2.03,"-81,712","118,100","-34,694","-2,624","-3,154","-12,482","-72,114","-35,648","-5,857","-2,612","50,750",-596,931,"119,030","-2,624",0
2013-09-27,262.94,0.26,"-121,219","195,112","-64,926","-7,656","15,898","3,149","-63,471","13,316","-60,446","4,099","25,984","-59,747","-1,312","193,801","-7,656",0
2013-09-26,262.68,1.23,"-120,417","209,334","-86,967","-1,677","23,220","-8,729","-141,993","-10,998","-13,346",-287,"26,196","5,521",-273,"209,061","-1,677",0
2013-09-25,261.45,-1.38,"-319,082","227,089","107,640","-14,753",483,"7,827","-215,074","-14,693","-128,272","-11,030","42,504",-828,-894,"226,195","-14,753",0
