일자,지수,대비,기관,외국인,개인,기타,금융투자,보험,투신,사모,은행,기타금융,연기금 등,국가,외인-기타,외국인합,기타법인,합계
2015-11-13,"1,973.29",-20.07,"-44,641","-210,900","111,147","143,717","-35,245","2,551","-25,412","4,803","-2,414",-450,"14,358","-2,830",676,"-210,224","143,717",0
2015-11-12,"1,993.36",-3.91,"-23,501","-220,819","105,651","137,858",-4,"-10,241",-113,"-1,640","4,875",-425,"-15,676",-277,811,"-220,008","137,858",0
2015-11-11,"1,997.27",0.68,"6,470","-222,666","136,157","81,933",-70,"4,216","-47,420","-12,647","-5,314","-4,636","67,164","5,176","-1,893","-224,559","81,933",0
2015-11-10,"1,996.59",-29.11,"-168,061","-69,086","396,944","-161,627","5,617","-6,636","-78,495","-49,418","-49,812","-9,327","17,666","2,342","1,830","-67,256","-161,627",0
2015-11-09,"2,025.70",-15.37,"-188,512","5,282","73,390","112,172","-49,437","-47,310","-39,491","-37,556","-5,649","-3,858","-4,323",-888,"-2,332","2,950","112,172",0
2015-11-06,"2,041.07",-8.34,"-137,292","-51,187","55,218","133,423","-16,745","19,978","-73,089","-17,631","4,668",-323,"-52,089","-2,061",-162,"-51,349","133,423",0
2015-11-05,"2,049.41",-3.36,"-127,215","-28,852","45,677","111,844","20,700","-12,099","-47,020","-26,831","-3,947","-20,753","-39,882","2,617","-1,454","-30,305","111,844",0
2015-11-04,"2,052.77",4.37,"-38,432","117,935","-225,624","149,051","57,455","-6,127","-53,003","-13,071",-859,-908,"-23,174","1,255","-2,930","115,004","149,051",0
2015-11-03,"2,048.40",13.16,"101,416","31,431","-306,596","175,376","134,800","22,303","-34,664","26,551","-19,266","-6,687","-25,025","3,404","-1,627","29,804","175,376",0
2015-11-02,"2,035.24",5.77,"-249,448","133,262","-22,801","139,735","-88,812","-11,690","-69,983","-63,101","-8,683","-1,290","-3,541","-2,346",-749,"132,514","139,735",0
2015-10-30,"2,029.47",-4.69,"-129,971","-27,027","143,830","13,830","4,053","-12,541","-60,111","-25,349","-15,089","-11,216",-844,"-8,873",-662,"-27,689","13,830",0
2015-10-29,"2,034.16",-8.35,"-49,514","-25,089","73,067","4,983","-30,369","518,743","-42,565","-47,972",-48,"-2,695","64,369","-508,977","-3,446","-28,535","4,983",0
2015-10-28,"2,042.51",-2.14,"172,162","-220,039","17,724","31,655","43,286","36,331","-9,240","5,626","-2,859","-3,257","97,238","5,037","-1,502","-221,541","31,655",0
2015-10-27,"2,044.65",-3.43,"-18,171","-10,135","27,733","2,875","31,299","-36,602","-8,257","11,669","-3,430","1,900","-13,460","-1,291","-2,302","-12,437","2,875",0
2015-10-26,"2,048.08",7.68,"1,027","159,890","-162,044","2,127","59,380","-18,597","-22,803","14,764","-2,399",-582,"-30,255","1,518","-1,001","158,890","2,127",0
2015-10-23,"2,040.40",17.4,"162,584","115,556","-281,270","6,345","136,591","13,895","-13,208","54,869","-7,838",267,"-36,254","14,263","-3,215","112,342","6,345",0
2015-10-22,"2,023.00",-19.98,"25,214","-286,629","236,825","24,713","18,364","5,931","-15,511","-8,715","-10,835",-546,"29,398","7,128",-124,"-286,752","24,713",0
2015-10-21,"2,042.98",3.62,"45,467","-3,270","-77,994","38,571","101,068","-10,774","-21,093","1,078","-17,568","-10,758","-11,830","15,343","-2,773","-6,044","38,571",0
2015-10-20,"2,039.36",9.09,"78,182","38,067","-131,234","15,737","-12,474","-17,391","-10,796","-11,018","-7,659","-3,106","140,773",-148,-752,"37,315","15,737",0
2015-10-19,"2,030.27",0.01,"-26,631","63,015","-44,206","7,735","72,983","-15,569","-28,528","-11,263","-2,696",-743,"-44,384","3,569",87,"63,102","7,735",0
2015-10-16,"2,030.26",-3.01,"124,119","375,751","84,861","6,491","117,045","-28,725","4,709","-12,426","2,188","1,135","43,199","-3,007","-591,222","-215,471","6,491",0
2015-10-15,"2,033.27",23.72,"232,349","40,533","-291,217","20,652","134,943","22,640","-64,771","49,013","1,415","-2,534","73,205","18,439","-2,317","38,216","20,652",0
2015-10-14,"2,009.55",-9.5,"38,809","-111,334","53,635","18,990","23,135","-10,350","-56,125","14,463","-6,057",279,"74,107",-644,-100,"-111,434","18,990",0
2015-10-13,"2,019.05",-2.58,"-90,092","106,505","-33,115","19,250","82,098","-15,573","-66,828","-35,374","-6,769","-4,052","-44,578",982,"-2,548","103,957","19,250",0
2015-10-12,"2,021.63",2.1,"85,932","133,084","-267,242","48,329","121,976","-5,561","3,125",-266,"-1,875","-2,358","-33,734","4,625",-102,"132,981","48,329",0
2015-10-08,"2,019.53",13.69,"-37,783","190,049","-203,093","52,352","176,398","-166,572","-78,228","26,161","-5,222","5,012","4,010",659,"-1,525","188,524","52,352",0
2015-10-07,"2,005.84",15.19,"87,440","88,127","-210,896","35,575","-31,766","25,732","-30,783","32,099","-1,138","-7,932","92,467","8,761",-247,"87,880","35,575",0
2015-10-06,"1,990.65",12.4,"91,274","135,106","-162,682","-66,616","50,530","-12,656","38,402","24,705","5,211","1,533","-11,881","-4,571","2,919","138,025","-66,616",0
2015-10-05,"1,978.25",8.57,"73,354","-15,432","-135,862","78,581","53,596","11,463","8,436","23,551","5,276","5,775","-28,199","-6,544",-640,"-16,072","78,581",0
2015-10-02,"1,969.68",-9.64,"-12,385","-127,565","105,938","34,494","-29,981","25,880","-47,191","-11,091",198,"5,363","38,669","5,767",-482,"-128,047","34,494",0
2015-10-01,"1,979.32",16.51,"171,173","101,074","-305,521","33,609","92,131","36,724","-19,415","38,319","4,508","-3,412","20,075","2,243",-335,"100,739","33,609",0
2015-09-30,"1,962.81",19.96,"-151,032","147,489","-35,563","38,646","-69,657","-10,403","-48,630","6,982","-4,117",536,"-22,316","-3,426",461,"147,950","38,646",0
2015-09-25,"1,942.85",-4.25,"151,591","-298,012","86,106","62,521","116,839","-29,132","16,882","-1,753","-4,146",-671,"51,655","1,917","-2,205","-300,218","62,521",0
2015-09-24,"1,947.10",2.46,"62,357","-220,512","590,010","-432,064","-6,345","15,111","19,931","-51,587","-7,272","-28,750","118,189","3,081",208,"-220,304","-432,064",0
2015-09-23,"1,944.64",-37.42,"152,644","-301,784","389,168","-242,064","-12,587","-11,579","39,143","-48,658","-5,427","3,742","192,705","-4,696","2,036","-299,748","-242,064",0
2015-09-22,"1,982.06",17.38,"112,916","-18,600","-101,725","8,585","-71,796","-8,981","-9,809","-18,003","-5,371","2,878","223,962",37,"-1,175","-19,776","8,585",0
2015-09-21,"1,964.68",-31.27,"-110,625","-192,107","253,708","49,471","-54,894","-24,360","-11,615","-45,118","-2,849","-9,970","42,346","-4,166",-447,"-192,554","49,471",0
2015-09-18,"1,995.95",19.46,"-10,499","172,404","-198,099","38,322","13,491","7,902","-68,983","1,902","13,954","-6,095","27,592",-261,"-2,127","170,277","38,322",0
2015-09-17,"1,976.49",1.04,"134,384","126,447","-268,523","11,465","74,123","-36,235","30,291","-5,824","15,185","-3,431","62,754","-2,479","-3,774","122,674","11,465",0
2015-09-16,"1,975.45",37.89,"358,992","222,344","-591,065","13,533","56,594","53,801","78,569","46,689","20,745","-9,925","106,263","6,255","-3,804","218,540","13,533",0
2015-09-15,"1,937.56",6.1,"211,127","-115,931","-134,142","41,363","-3,728","-8,524","33,330","-2,640","1,311",-721,"184,874","7,225","-2,416","-118,347","41,363",0
2015-09-14,"1,931.46",-9.91,"-31,685","-58,002","50,331","40,996","-80,911","-19,148","-25,710","-36,905","-2,767",323,"135,255","-1,822","-1,640","-59,642","40,996",0
2015-09-11,"1,941.37",-20.74,"-34,775","-56,273","32,399","59,067","-28,789","-5,343","-12,895","-15,532","-3,646","-10,947","48,717","-6,340",-418,"-56,691","59,067",0
2015-09-10,"1,962.11",27.91,"600,374","-229,443","-377,822","9,743","284,660","166,032","38,541","25,759","10,909","3,986","36,358","34,129","-2,853","-232,295","9,743",0
2015-09-09,"1,934.20",55.52,"538,244","-149,135","-388,555","-1,975","316,465","26,336","97,724","101,735","1,714","6,233","-16,772","4,809","1,421","-147,714","-1,975",0
2015-09-08,"1,878.68",-4.54,"174,850","-249,725","23,480","52,233","-7,989","2,597","105,510","-14,937","4,922","-2,021","86,339",428,-838,"-250,563","52,233",0
2015-09-07,"1,883.22",-2.82,"267,735","-285,285","-21,959","40,938","158,132","12,912","80,805","12,312","2,812",-996,"-5,044","6,803","-1,429","-286,713","40,938",0
2015-09-04,"1,886.04",-29.49,"-222,508","-23,135","204,124","41,488","-75,334","-30,066","-5,421","-39,457","-5,355","-3,588","-64,127",841,31,"-23,105","41,488",0
2015-09-03,"1,915.53",0.31,"-40,642","-120,916","142,296","19,436","-92,421","31,257","62,136","-16,134",-106,"6,158","-31,566",34,-173,"-121,089","19,436",0
2015-09-02,"1,915.22",0.99,"66,486","-87,252","-29,352","51,387","1,876","33,329","1,292","-3,225","-6,616","12,064","26,035","1,732","-1,270","-88,522","51,387",0
2015-09-01,"1,914.23",-27.26,"-278,405","-7,450","236,828","49,269","-190,837","-35,996",26,"-49,485","-7,607",-452,"6,299",-353,-242,"-7,692","49,269",0
2015-08-31,"1,941.49",3.82,"33,253","-36,910","-6,820","10,314","-115,322","-34,796","7,209","-37,239","-6,848",517,"238,466","-18,736",164,"-36,746","10,314",0
2015-08-28,"1,937.67",29.67,"115,756","-39,482","-59,094","-18,357","-159,830","2,150","23,113","7,350","2,285","-3,829","267,458","-22,942","1,178","-38,304","-18,357",0
2015-08-27,"1,908.00",13.91,"120,486","-348,219","190,535","37,326","-224,889","59,222","84,833","-7,644","6,403","-11,692","223,895","-9,641",-127,"-348,346","37,326",0
2015-08-26,"1,894.09",47.46,"391,312","-549,237","110,612","48,580","4,819","66,438","46,808","27,265","18,079","-5,186","231,917","1,171","-1,268","-550,504","48,580",0
2015-08-25,"1,846.63",16.82,"214,591","-530,857","302,663","11,597","-93,994","117,156","150,522","49,395",-79,"4,595","-18,958","5,955","2,006","-528,851","11,597",0
2015-08-24,"1,829.81",-46.26,"401,010","-723,857","297,962","30,094","106,189","33,175","160,284","-17,225","-8,977","-5,776","83,896","49,443","-5,209","-729,067","30,094",0
2015-08-21,"1,876.07",-38.48,"923,834","-442,055","-532,852","55,348","267,349","59,876","280,393","98,366","-21,276","-2,153","223,260","18,020","-4,276","-446,330","55,348",0
2015-08-20,"1,914.55",-24.83,"288,452","-293,191","-37,779","42,916","36,441","10,764","127,100","14,518","-14,163","-1,112","68,246","46,657",-397,"-293,588","42,916",0
2015-08-19,"1,939.38",-16.88,"167,462","-26,874","-219,248","77,426","108,219","63,354","38,827","-3,493","-37,390",460,"-42,098","39,582","1,234","-25,640","77,426",0
2015-08-18,"1,956.26",-12.26,"83,915","-20,715","-101,830","36,845","50,375","-55,336","1,578","-61,476","-18,214","2,269","154,991","9,728","1,786","-18,929","36,845",0
2015-08-17,"1,968.52",-14.94,"154,309","-321,337","134,934","33,080","115,256","2,315","64,155","-2,330","-7,574","-2,539","-10,360","-4,614",-985,"-322,322","33,080",0
2015-08-13,"1,983.46",7.99,"199,330","-216,346","-27,546","45,012","49,799","46,528","52,485","41,196","-7,551","6,309","9,776",788,-449,"-216,795","45,012",0
2015-08-12,"1,975.47",-11.18,"263,458","-303,415","19,651","20,506","89,254","31,957","-40,292","-2,355","-35,523","15,918","121,135","83,364",-200,"-303,614","20,506",0
2015-08-11,"1,986.65",-16.52,"-20,885","-87,702","75,584","27,288","-9,949","-37,720","44,981","-7,901","-6,799",568,"-6,605","2,539","5,714","-81,988","27,288",0
2015-08-10,"2,003.17",-7.06,"-2,608","-59,684","67,153","-6,164","15,299","-24,729","30,747",-943,"-2,570","-11,581","-1,862","-6,969","1,303","-58,381","-6,164",0
2015-08-07,"2,010.23",-3.06,"-173,132","-34,003","151,723","52,157","-23,362","-1,682","-51,848","-8,652","-3,937",-525,"-99,325","16,199","3,255","-30,749","52,157",0
2015-08-06,"2,013.29",-16.47,"-143,790","-101,891","175,900","68,340","27,517","-16,379","8,213","-10,520","3,206",27,"-149,598","-6,258","1,441","-100,450","68,340",0
2015-08-05,"2,029.76",1.77,"17,849","-24,840","-64,216","72,446","-20,448","23,416","61,769","17,266","8,511","-6,247","-59,089","-7,329","-1,239","-26,079","72,446",0
2015-08-04,"2,027.99",19.5,"74,737","59,883","-173,461","41,447","9,227","34,014","1,812","19,406","6,868","-2,412","2,419","3,403","-2,606","57,277","41,447",0
2015-08-03,"2,008.49",-21.67,"-105,137","-8,511","55,037","59,005","98,022","-18,981","16,292","-44,260","-12,624",-498,"-135,411","-7,677",-394,"-8,905","59,005",0
2015-07-31,"2,030.16",11.13,"-90,238","166,234","-140,137","63,539","-51,073","11,323","58,857","5,679","-33,766","-6,272","-70,999","-3,986",603,"166,837","63,539",0
2015-07-30,"2,019.03",-18.59,"93,260","-79,800","-25,211","13,187","57,385","9,869","58,521","-40,122","-8,912","-2,923","16,011","3,433","-1,436","-81,236","13,187",0
2015-07-29,"2,037.62",-1.48,"-34,073","2,002","3,084","29,860","-35,440","11,583","28,549","-21,707","-9,806","-19,629","23,652","-11,275",-874,"1,129","29,860",0
2015-07-28,"2,039.10",0.29,"207,061","-130,458","-87,503","6,076","31,953","-29,525","80,492","-14,765","-8,051","1,297","156,243","-10,583","4,824","-125,634","6,076",0
2015-07-27,"2,038.81",-7.15,"36,032","1,084","-71,322","36,428","-103,159","-10,762","88,648","-12,315","-9,897","2,820","87,506","-6,810","-2,221","-1,137","36,428",0
2015-07-24,"2,045.96",-19.11,"-148,752","-258,560","383,289","23,963","-28,501","-12,360","-25,750","-23,140","-19,752",-722,"-33,094","-5,432",60,"-258,500","23,963",0
2015-07-23,"2,065.07",0.34,"5,931","-189,159","171,686","11,235","-24,853",136,"-4,704","21,621","-5,223",-790,"16,425","3,317",307,"-188,852","11,235",0
2015-07-22,"2,064.73",-18.89,"-28,743","-377,031","422,929","-18,354","-55,089","-29,084","2,218","-4,636","-5,446","1,313","51,133","10,848","1,199","-375,832","-18,354",0
2015-07-21,"2,083.62",10.31,"38,539","-127,120","93,507","-3,530","-47,813","13,336","30,733","15,121","-4,091","3,706","22,203","5,344","-1,397","-128,517","-3,530",0
2015-07-20,"2,073.31",-3.48,"-102,367","-22,202","130,317","-8,996","-28,315","-26,869","-47,289","-3,694","-5,743","-5,357","13,611","1,289","3,248","-18,954","-8,996",0
2015-07-17,"2,076.79",-11.1,"-292,874","-72,160","357,528","10,861","-53,494","-31,363","-68,855","-76,773","-18,496","-20,568","-29,401","6,077","-3,355","-75,516","10,861",0
2015-07-16,"2,087.89",14.98,"98,771","182,009","-42,345","-237,891","-15,240",581,"2,244","20,831","-3,787","-1,235","92,063","3,313",-543,"181,465","-237,891",0
2015-07-15,"2,072.91",13.68,"-295,219","235,772","60,934",-835,"3,462","-27,749","-69,637","-31,095","-32,776","-8,093","-118,671","-10,660",-653,"235,120",-835,0
2015-07-14,"2,059.23",-2.29,"-121,325","-35,593","168,183","-8,447","-26,661","-12,583","-28,696",-823,"-5,642","-11,344","-40,509","4,932","-2,817","-38,411","-8,447",0
2015-07-13,"2,061.52",30.35,"-10,472","6,009","27,301","-21,305","16,892","-4,628",791,"-14,539","-5,243","1,888","-19,141","13,509","-1,534","4,476","-21,305",0
2015-07-10,"2,031.17",3.36,"-156,689","-71,086","232,781","-4,687","-31,224","-10,904","9,601","-21,098","-4,072","6,396","-118,643","13,255",-319,"-71,405","-4,687",0
2015-07-09,"2,027.81",11.6,"232,405","-348,795","110,703","6,482","152,506","-27,322","95,563","26,668","2,014","2,013","-40,112","21,075",-795,"-349,590","6,482",0
2015-07-08,"2,016.21",-24.08,"114,667","-398,287","296,286","-12,447","45,450","9,466","30,356","21,678","-13,730","-4,256","21,518","4,184",-219,"-398,506","-12,447",0
2015-07-07,"2,040.29",-13.64,"-150,921","-105,779","250,346","3,863","19,544","-32,243","-31,013","-30,369","-10,526","-6,010","-52,421","-7,884","2,491","-103,288","3,863",0
2015-07-06,"2,053.93",-50.48,"-218,895","-281,720","489,060","10,479","-17,714","-36,210","-103,510","-38,777","-16,251",-28,"5,399","-11,805","1,075","-280,644","10,479",0
2015-07-03,"2,104.41",-2.92,"-70,453","-12,050","120,968","-38,658","19,914","3,352","-109,522","-16,076","-10,668","-3,154","42,680","3,021",192,"-11,857","-38,658",0
2015-07-02,"2,107.33",9.44,"-82,521","116,144","-1,995","-28,161","-6,423","-8,697","18,737","-33,250","-4,915","5,473","-39,002","-14,445","-3,466","112,678","-28,161",0
2015-07-01,"2,097.89",23.69,"73,574","9,354","-74,847","-5,080","38,874","-14,323","-21,685","55,290",571,"3,377","12,686","-1,216","-3,002","6,353","-5,080",0
2015-06-30,"2,074.20",13.71,"83,504","-51,647","-31,015","-1,207","-52,086","2,197","83,078","23,398","-29,665",-356,"50,764","6,174",365,"-51,282","-1,207",0
2015-06-29,"2,060.49",-29.77,"22,985","-110,130","92,851","-3,362","-66,963","-23,954","36,600","-6,674","-18,299","-13,141","125,073","-9,656","-2,344","-112,474","-3,362",0
2015-06-26,"2,090.26",5.2,"-33,754","59,074","-16,948","-8,319","-41,570","2,125","41,861","21,846","-11,560","-3,623","-37,846","-4,989",-53,"59,021","-8,319",0
2015-06-25,"2,085.06",-0.47,"38,631","8,094","-31,938","-12,840","-38,055",-701,"44,147","14,937",891,881,"19,007","-2,476","-1,946","6,148","-12,840",0
2015-06-24,"2,085.53",4.33,"-14,796","54,538","-24,554","-14,753","16,956","-31,983","22,823","13,009","-6,933","10,706","-36,887","-2,487",-436,"54,103","-14,753",0
2015-06-23,"2,081.20",26.04,"142,888","-9,757","-118,089","-14,296","23,478","-9,313","27,214","34,045",124,"12,099","46,436","8,805",-745,"-10,502","-14,296",0
2015-06-22,"2,055.16",8.2,"26,109","-123,283","104,801","-6,913","9,009","-25,195","61,557","21,045","-3,122","6,199","-47,802","4,419",-714,"-123,997","-6,913",0
2015-06-19,"2,046.96",5.08,"190,406","-283,605","111,715","-17,967","-39,255","30,503","92,287","52,036","-18,759","12,786","39,975","20,832",-548,"-284,153","-17,967",0
2015-06-18,"2,041.88",7.02,"258,279","-262,125","1,369","4,933","-21,997","46,570","97,094","77,188","-5,590","12,503","46,637","5,872","-2,457","-264,581","4,933",0
2015-06-17,"2,034.86",6.14,"92,430","-153,579","63,694","-1,597","-35,886","12,807","42,972","32,733","-10,751","26,543","23,432",580,-947,"-154,527","-1,597",0
2015-06-16,"2,028.72",-13.6,"120,258","-314,893","187,008","6,418","-23,691","-30,497","24,274","-31,892","-15,442",419,"172,832","24,255","1,209","-313,685","6,418",0
2015-06-15,"2,042.32",-9.85,"-137,436","121,890","11,675","3,226","1,389","-30,059","-39,168","-38,563","-17,614","12,874","-25,155","-1,141",645,"122,535","3,226",0
2015-06-12,"2,052.17",-4.44,"-144,219","-84,428","221,664","5,198","-9,116","-1,181","-57,783","-54,762","-20,052","-1,610","-2,330","2,616","1,785","-82,643","5,198",0
2015-06-11,"2,056.61",5.29,"-96,792","-167,603","254,106","6,844","-43,851","-28,048","-35,057","-42,765","-2,315","1,002","48,032","6,210","3,445","-164,158","6,844",0
2015-06-10,"2,051.32",-12.71,"-85,515","-197,841","279,334","2,404","-57,577","-38,519","-3,122","-34,241","-3,555",752,"56,302","-5,554","1,618","-196,223","2,404",0
2015-06-09,"2,064.03",-1.16,"-38,161","-146,568","161,967","21,588","-51,459","-2,585",333,"-7,801","9,097","2,113","16,566","-4,425","1,174","-145,394","21,588",0
2015-06-08,"2,065.19",-2.91,"-15,900","-73,878","67,598","22,405","-22,313","-53,783","20,431","29,564","3,585","-1,214","3,486","4,344",-225,"-74,103","22,405",0
2015-06-05,"2,068.10",-4.76,"-61,430","107,452","-54,327","6,403","-103,433","-32,333","31,325","4,381","6,300","1,774","35,700","-5,144","1,902","109,354","6,403",0
2015-06-04,"2,072.86",9.7,"-359,811","374,440","-9,921","-4,906","-230,812","-17,006","-5,265","102,564","-316,805","9,144","87,236","11,132",197,"374,638","-4,906",0
2015-06-03,"2,063.16",-15.48,"-74,863","155,128","-88,599","13,533","-18,745","-127,701","-18,942","9,781","-6,963","5,639","89,538","-7,469","-5,199","149,929","13,533",0
2015-06-02,"2,078.64",-23.73,"-213,216","10,982","224,501","-23,539","-50,018","-44,171","4,797","-109,618","-15,483",914,"5,129","-4,767","1,272","12,254","-23,539",0
2015-06-01,"2,102.37",-12.43,"-89,114","38,050","47,617","2,377","-22,024","-5,640","-9,209",418,"-111,778","2,592","55,718",808,"1,069","39,120","2,377",0
2015-05-29,"2,114.80",3.91,"-82,506","256,688","-170,197","-2,403","-69,355","72,602","-80,302","-36,729","-19,275","1,571","50,966","-1,984","-1,582","255,106","-2,403",0
2015-05-28,"2,110.89",3.39,"-202,631","251,311","-46,921","1,123","-122,607","-191,458","46,519","-21,760","-10,250",-155,"117,394","-20,315","-2,881","248,430","1,123",0
2015-05-27,"2,107.50",-36,"-202,230","-188,190","421,461","11,728","-431,516","7,385","-38,341","-9,541","-7,866","-4,985","279,125","3,508","-42,769","-230,959","11,728",0
2015-05-26,"2,143.50",-2.6,"80,238","-3,774","-44,986","-25,220","-116,562","-28,070","-56,555","50,386","-5,844","-9,623","233,808","12,697","-6,257","-10,031","-25,220",0
2015-05-22,"2,146.10",23.29,"45,680","296,026","-346,961","6,758","4,732","38,982","-38,100","3,237","-22,392",317,"55,058","3,845","-1,503","294,523","6,758",0
2015-05-21,"2,122.81",-16.73,"-252,084","60,625","197,789","-6,507","-208,976",-668,"-87,316","-31,109","5,470","-4,611","67,533","7,593",178,"60,802","-6,507",0
2015-05-20,"2,139.54",18.69,"-42,513","136,339","-75,523","-16,350","-88,378","26,101","-7,420","-9,145","8,215","-2,059","32,036","-1,863","-1,954","134,385","-16,350",0
2015-05-19,"2,120.85",7.13,"-168,545","75,369","88,015","2,908","-150,617","-4,478","-22,282","15,158","7,574","4,289","-17,462",-726,"2,254","77,623","2,908",0
2015-05-18,"2,113.72",7.22,"-176,776","164,998","25,089","-10,459","-52,144","-32,016","-22,218","-26,621",-268,"-4,464","-25,013","-14,032","-2,851","162,147","-10,459",0
2015-05-15,"2,106.50",-13.83,"-65,607","479,948","236,419","-650,176","-153,505","-26,786","46,999","18,380","8,174",-201,"43,938","-2,605",-584,"479,365","-650,176",0
2015-05-14,"2,120.33",6.17,"-112,285","25,393","112,653","-23,867","-50,451","-12,084","3,652","-12,190","5,392",114,"-41,494","-5,224","-1,893","23,499","-23,867",0
2015-05-13,"2,114.16",17.39,"-2,139","77,499","-71,999","-3,385","-3,244","-20,449","15,395","15,808","7,372","-2,384","12,447","-27,084",24,"77,523","-3,385",0
2015-05-12,"2,096.77",-0.61,"-92,127","6,799","75,541","11,214","-46,751","14,827","-22,214","-40,566","-3,725",868,"6,537","-1,101","-1,428","5,372","11,214",0
2015-05-11,"2,097.38",11.86,"-57,016","-47,450","83,164","19,976","-19,844","-25,992","-56,478",803,"20,143",664,"24,539",-851,"1,327","-46,124","19,976",0
2015-05-08,"2,085.52",-5.48,"-171,492","-23,670","197,796","-2,357","-9,460","-20,988","-125,081","-49,913","-5,729","2,757","40,719","-3,798",-277,"-23,947","-2,357",0
2015-05-07,"2,091.00",-13.58,"-108,416","-67,391","168,527","7,071","12,198","-36,356","-60,607","-75,073","-18,091","2,985","66,641",-114,209,"-67,182","7,071",0
2015-05-06,"2,104.58",-27.65,"-218,495","95,669","110,572","14,222","-26,052","-30,110","-85,224","-60,526","-13,659",-628,"-1,501",-796,"-1,969","93,700","14,222",0
2015-05-04,"2,132.23",5.06,"-114,141","129,145","-10,467","-4,933","-11,937","-16,104","-76,754","-30,142","-21,435","12,034","30,875",-678,396,"129,541","-4,933",0
2015-04-30,"2,127.17",-15.46,"-162,835","70,828","108,892","-17,704","-25,071","-13,778","-101,141","-99,421","-7,850","-3,741","83,866","4,302",819,"71,647","-17,704",0
2015-04-29,"2,142.63",-5.04,"-137,430","-61,455","231,674","-33,973","-5,035","-12,597","-74,747","-71,293","-24,643","6,440","54,441","-9,997","1,184","-60,271","-33,973",0
2015-04-28,"2,147.67",-9.87,"71,356","-1,559","-66,268","-4,387","119,530","-15,561","-24,288","-34,418","-8,585","6,077","26,115","2,486",858,-700,"-4,387",0
2015-04-27,"2,157.54",-2.26,"-246,184","207,052","32,340","5,813","48,319","-50,782","-146,702","-69,407","3,834","-8,642","-21,997",-806,979,"208,031","5,813",0
2015-04-24,"2,159.80",-13.61,"-434,743","532,841","-80,489","-18,657","17,084","-18,228","-195,732","20,716","-14,508","4,741","-161,144","-87,672","1,049","533,890","-18,657",0
2015-04-23,"2,173.41",29.52,"34,259","443,512","-457,726","-16,273","-84,441","24,926","-60,411","157,919",-130,"2,511","-9,802","3,689","-3,772","439,740","-16,273",0
2015-04-22,"2,143.89",-0.9,"-395,094","744,502","-333,355","-14,684","-7,265","-155,453","-149,137","-53,262","-6,084","2,298","-18,336","-7,856","-1,369","743,133","-14,684",0
2015-04-21,"2,144.79",-1.92,"-474,770","246,768","227,362","2,233","-119,876","-68,277","-217,068","-44,838","-11,210","-5,144","-8,724",367,"-1,593","245,176","2,233",0
2015-04-20,"2,146.71",3.21,"-304,818","285,125","32,431","-11,518","-80,746","-51,548","-220,990","4,657","-9,527","3,774","51,232","-1,669","-1,220","283,905","-11,518",0
2015-04-17,"2,143.50",3.6,"-108,094","279,949","-148,593","-24,947","-15,103","-17,436","-191,663","-14,938","18,895","2,190","103,635","6,326","1,685","281,634","-24,947",0
2015-04-16,"2,139.90",19.94,"-268,103","374,917","-101,847",-362,"-82,104","12,003","-269,839","-20,437","-1,416",-964,"84,189","10,463","-4,605","370,312",-362,0
2015-04-15,"2,119.96",8.24,"-344,887","321,175","18,244","4,220","-63,506","-53,833","-259,898","34,914","-17,258","-5,564","21,588","-1,330","1,248","322,423","4,220",0
2015-04-14,"2,111.72",12.8,"-148,073","395,785","-221,001","-23,570","-135,614","-32,098","-118,800","84,418",-995,-562,"73,047","-17,468","-3,142","392,644","-23,570",0
2015-04-13,"2,098.92",11.16,"-284,745","279,178","22,205","-14,507","-27,256","-27,201","-179,929","9,008","12,517","-2,578","40,606","-109,911","-2,131","277,047","-14,507",0
2015-04-10,"2,087.76",28.89,"21,992","287,426","-304,376","-5,551","7,151","56,045","-132,691","50,547","3,914",-581,"30,752","6,854",508,"287,934","-5,551",0
2015-04-09,"2,058.87",-0.39,"-228,732","151,439","153,391","-77,920","-30,248","-12,241","-150,261","31,471","4,171","-4,787","-66,620",-218,"1,822","153,261","-77,920",0
2015-04-08,"2,059.26",12.23,"59,968","94,641","-136,761","-14,895","4,594","19,797","-63,958","52,970","-1,532","5,500","36,428","6,169","-2,953","91,688","-14,895",0
2015-04-07,"2,047.03",0.6,"-56,996","48,322","62,708","-49,705","-70,258","9,662","-151,834","4,245","12,071","37,571","103,467","-1,920","-4,330","43,992","-49,705",0
2015-04-06,"2,046.43",1.01,"-108,487","-17,516","121,296","8,725","-67,456","-47,515","-105,865","11,616","1,058","-7,641","108,878","-1,562","-4,019","-21,535","8,725",0
2015-04-03,"2,045.42",16.35,"89,604","45,360","-131,542","-1,287","4,936","15,470","-50,597","24,876","9,230","-8,109","86,930","6,870","-2,135","43,225","-1,287",0
2015-04-02,"2,029.07",0.62,"-70,465","-15,724","99,725","-10,983","10,325","-31,331","-54,406","-51,815",293,"-2,993","58,912",551,"-2,553","-18,278","-10,983",0
2015-04-01,"2,028.45",-12.58,"-82,851","-63,247","122,292","31,291","22,653","9,240","-56,101","-36,109","-3,552","-5,438","-4,346","-9,197","-7,485","-70,732","31,291",0
2015-03-31,"2,041.03",10.99,"-106,824","137,218","-26,672","-3,908","-49,269","-13,048","-43,820","8,710","-2,834","-12,796","6,358",-124,186,"137,404","-3,908",0
